"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2023-04-24","Bangers Sausage Hou",41.13,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-24","Lucille",36,"posted","Bars & Nightlife","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-24","003 Torchys Guadalupe",5.79,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-24","Instacart Credit",-15,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-24","Uber",25.55,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-24","Shell",9.11,"posted","Gas","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-24","Uber",15.41,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-24","Zelle Payment From Christina Tran",-133.8,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-24","Applecard Gsbank Payment",5.59,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-24","Zelle Payment From Zoya Saeed",-133.8,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-24","Venmo",-1105.46,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2023-04-24","Mfsusa Lease Pay Bill Pay",316.06,"posted","Car","Car & Transport",false,,"regular","Total Checking","8913",,""
"2023-04-24","Zelle Payment From Sanchita Sharma",-133.63,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-23","Ic* Total Wi Via Insta",75.81,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-23","Walgreens",30.05,"posted","Healthcare",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-21","Venmo",50,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2023-04-20","Bww Austin",35.48,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-19","Chick-fil-a",9.88,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-19","Zelle Payment From Zoya Saeed Bacru908pfqh",-248.85,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-18","Home Run Dugout Katy",57.72,"posted","Bars & Nightlife","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-18","Zelle Payment From Vaishnavi Anna",-110,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-18","Zelle Payment From Christina Tran",-6.7,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-17","Star Stop",10.06,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","7433",,""
"2023-04-17","Costco Gas",41.81,"posted","Gas","Car & Transport",false,,"regular","Ultimate Rewards®","7433",,""
"2023-04-17","Trash Panda",28.14,"posted","Utilities",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-17","Dutchbrosll",10.5,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-17","Zelle Payment From Christina Tran",-248.85,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-17","Venmo",5.25,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2023-04-17","Zelle Payment From Zoya Saeed",-18,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-17","Venmo",35,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2023-04-17","Zelle Payment From Shreya Datta",-248.85,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-17","Venmo",4,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2023-04-16","Fiv*rio Mart",2.91,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","7433",,""
"2023-04-16","Postino - Heights",27.06,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-04-16","Shell",10.52,"posted","Gas","Car & Transport",false,,"regular","Ultimate Rewards®","7433",,""
"2023-04-16","Williams Tower Prkg",5,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","7433",,""
"2023-04-16","Shell",46.7,"posted","Gas","Car & Transport",false,,"regular","Ultimate Rewards®","7433",,""
"2023-04-16","Seatgeek Tickets",74.78,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-16","Lyft",10.86,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-16","Mockingbird Saloon",11,"posted","Bars & Nightlife","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-16","Lululemon Houstonc",73.61,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-16","Raising Cane's Chicken Fingers",24.1,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-16","Chevron",6.05,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-16","La Pasha Lounge And",76.43,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-16","Chick-fil-a",4.93,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-16","Whataburger",7.77,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-16","Valet Parking",5.41,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-14","The Peached Tortilla",42.52,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-14","Raku Sushi",8.66,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-14","Deloitte Consult Payrll Dep",-2562.45,"posted","",,true,,"income","Total Checking","8913",,""
"2023-04-14","Zelle Payment From Sofia A Pena",-248.85,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-14","Zelle Payment From Sanchita Sharma Bacbpynh9m4r",-248.85,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-13","Expedia",478.82,"posted","Travel & Vacation",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-13","Discover E-payment",233.72,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-12","Online Transfer From Chk",-153.78,"posted","",,true,,"internal transfer","Chase Savings","2212",,""
"2023-04-12","Bird Bird Biscuit",30.04,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-04-12","Summer Moon - Anders",11.42,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-04-12","Capital One Mobile 3rfiy4tba60w86h",886.2,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-12","Online Transfer To Sav",153.78,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-12","Cashback Bonus Redemption Pymt-stmt Crdt",-10.39,"posted","",,true,,"internal transfer","Discover it chrome Card","9880",,""
"2023-04-12","Internet Payment - Thank You",-233.72,"posted","",,true,,"internal transfer","Discover it chrome Card","9880",,""
"2023-04-11","Airbnb",528.75,"posted","Travel & Vacation",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-11","Venmo",-237.29,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2023-04-10","Online Transfer To Chk",686.37,"posted","",,true,,"internal transfer","Chase Savings","2212",,""
"2023-04-10","Korean Grill",53.35,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-04-10","Joanns",33.77,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-04-10","Teaspoon",7.31,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-10","Uber",19.32,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-10","Laz Parking Ecommerce",24.73,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-10","Fiv*hi-land Market",2.69,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-10","Uber",18.83,"posted","Entertainment","Fun",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-10","Biltpymts Rent",74.8,"posted","Rent",,false,,"regular","Total Checking","8913",,""
"2023-04-10","Online Transfer From Sav",-686.37,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-10","American Express Ach",115.49,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-10","Golds Gym Tx Austin High",42.48,"posted","Gym",,false,,"regular","Discover it chrome Card","9880",,""
"2023-04-09","Ermine Vintage",69.28,"posted","Shops","Shopping",false,,"regular","Ultimate Rewards®","7433",,""
"2023-04-09","Starbucks",10,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-09","Lousaustin.com* Me&u",20.37,"posted","Other",,false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-09","Chipotle Mexican Grill",10.39,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","2558",,""
"2023-04-09","Amazon.com",32.54,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2023-04-08","Amazon.com",222.94,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2023-04-07","Online Transfer From Chk",-686.37,"posted","",,true,,"internal transfer","Chase Savings","2212",,""
"2023-04-07","Discover Bank Prearrange",-648.86,"posted","",,true,,"income","Chase Savings","2212",,""
"2023-04-07","Sofi Bank Transfer Fkirani",-686.37,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-07","Online Transfer To Sav",686.37,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-06","Tumble 22 - Lake Aus",17.68,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-04-06","H-e-b",54.38,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-04-06","Online Transfer From Chk",-262,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-04-05","Two Hands",5.41,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-04-04","Ricks Cleaners - Camer",88.16,"posted","Personal Care",,false,,"regular","Ultimate Rewards®","7433",,""
"2023-04-04","Biltpymts Rent",2386,"posted","Rent",,false,,"regular","Total Checking","8913",,""
"2023-04-04","Biltpymts Rent",130.8,"posted","Rent",,false,,"regular","Total Checking","8913",,""
"2023-04-04","Amazon.com",44.28,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2023-04-04","Amazon",45.45,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2023-04-03","American Express Ach",1087.42,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-31","Deloitte Consult Payrll Dep",-2515.47,"posted","",,true,,"income","Total Checking","8913",,""
"2023-03-31","Deloitte Payments",-17,"posted","",,true,,"income","Total Checking","8913",,""
"2023-03-31","Interest Paid",-3.88,"posted","",,true,,"income","Online Savings","2884",,""
"2023-03-30","Online Transfer To Chk",1001.04,"posted","",,true,,"internal transfer","Chase Savings","2212",,""
"2023-03-30","$50 Refer A Friend Bonus",-50,"posted","Restaurants","Food & Drink",false,,"regular","Total Checking","8913",,""
"2023-03-30","Online Transfer From Sav",-1001.04,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-30","Zelle Payment To Zoya Saeed Jpm999un6bx5",7.58,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-30","Amazon",160.05,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2023-03-30","Shell",20,"posted","Gas","Car & Transport",false,,"regular","Discover it chrome Card","9880",,""
"2023-03-30","Playstation Network",21.64,"posted","Shops","Shopping",false,,"regular","Discover it chrome Card","9880",,""
"2023-03-29","Two Hands",6.5,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-03-29","Discover E-payment",96.32,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-29","Applecard Gsbank Payment",439.89,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-29","Zelle Payment From Sumedh Zope Bachfi6idyou",-1445.54,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-29","Prime Video",4.32,"posted","Entertainment","Fun",false,,"regular","Total Checking","8913",,""
"2023-03-29","Abc*crunch Fitness Tx Item Transferred From Prev Account",10.81,"posted","Gym",,false,,"regular","Discover it chrome Card","9880",,""
"2023-03-28","Online Transfer To Chk",1000,"posted","",,true,,"internal transfer","Chase Savings","2212",,""
"2023-03-28","Online Transfer From Chk",-2002.03,"posted","",,true,,"internal transfer","Chase Savings","2212",,""
"2023-03-28","Payment Thank You-mobile",-345.61,"posted","",,true,,"internal transfer","Ultimate Rewards®","7433",,""
"2023-03-28","Payment To Chase Card",345.61,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-28","Wells Fargo Card Bppymt",63.53,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-28","Online Transfer From Sav",-1000,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-28","Online Transfer To Sav",2002.03,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-28","Fiv*hi-land Market",3.99,"posted","Groceries","Food & Drink",false,,"regular","Discover it chrome Card","9880",,""
"2023-03-28","H-e-b",16.28,"posted","Groceries","Food & Drink",false,,"regular","Discover it chrome Card","9880",,""
"2023-03-28","Target",7.57,"posted","Groceries","Food & Drink",false,,"regular","Discover it chrome Card","9880",,""
"2023-03-28","Internet Payment - Thank You",-96.32,"posted","",,true,,"internal transfer","Discover it chrome Card","9880",,""
"2023-03-27","Payment Thank You-mobile",-1000,"posted","",,true,,"internal transfer","Ultimate Rewards®","7433",,""
"2023-03-27","The Omelettry Inc",68,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-03-27","Zelle Payment From Bharath Kaimal Bacacsnfzabr",-15,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-27","Zelle Payment From Bharath Kaimal",-14.41,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-27","Zelle Payment From Bharath Kaimal Bacd9hl9h6jg",-25,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-27","Counter Check",3,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2023-03-27","Payment To Chase Card",1000,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-27","7-eleven",3.77,"posted","Groceries","Food & Drink",false,,"regular","Discover it chrome Card","9880",,""
"2023-03-26","Cain And Abels",15.16,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-03-26","Sterling Mccall Lexus",1000,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","7433",,""
"2023-03-26","Mcw301-burnet",8,"posted","Car","Car & Transport",false,,"regular","Ultimate Rewards®","7433",,""
"2023-03-26","Fiv*hi-land Market",17.17,"posted","Groceries","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-03-24","Shahi Darbar Restaurant",8.06,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-03-24","Costco Gas",35.17,"posted","Gas","Car & Transport",false,,"regular","Ultimate Rewards®","7433",,""
"2023-03-24","Online Transfer From Chk",-1000,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-23","Mfsusa Lease Pay Bill Pay",316.06,"posted","Car","Car & Transport",false,,"regular","Total Checking","8913",,""
"2023-03-23","Goldman Sachs Ba Collection",3396,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-23","Internet Transfer From Jpmorgan Chase Bank, Na Dda Account",-3396,"posted","",,true,,"internal transfer","Online Savings","2884",,""
"2023-03-22","Starbucks",11.05,"posted","Restaurants","Food & Drink",false,,"regular","Ultimate Rewards®","7433",,""
"2023-03-22","Sofi Bank Transfer Fkirani",-3396,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-22","Venmo",20,"posted","Other",,false,,"regular","Total Checking","8913",,""
"2023-03-22","Online Transfer From Chk",-300,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-21","Tx Dps Dl Office",33,"posted","Other",,false,,"regular","Ultimate Rewards®","7433",,""
"2023-03-21","Cidercade Membership Item Transferred From Prev Account",16.24,"posted","",,true,,"internal transfer","Discover it chrome Card","9880",,""
"2023-03-20","Payment To Chase Card",555.28,"posted","",,true,,"internal transfer","Total Checking","8913",,""
"2023-03-20","Payment To Chase Card Cancelled",-555.28,"posted","",,true,,"income","Total Checking","8913",,""
